,name,institution,course_url,course_id,rating,course_id_count
0,Machine Learning,Stanford University,https://www.coursera.org/learn/machine-learning,machine-learning,4.7505223568742165,35895
1,Indigenous Canada,University of Alberta,https://www.coursera.org/learn/indigenous-canada,indigenous-canada,4.813614262560778,3702
2,The Science of Well-Being,Yale University,https://www.coursera.org/learn/the-science-of-well-being,the-science-of-well-being,4.92840428180234,20085
3,Technical Support Fundamentals,Google,https://www.coursera.org/learn/technical-support-fundamentals,technical-support-fundamentals,4.776182791132252,35319
4,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,https://www.coursera.org/learn/google-cbrs-cpi-training,google-cbrs-cpi-training,4.931034482758621,87
5,Financial Markets,Yale University,https://www.coursera.org/learn/financial-markets-global,financial-markets-global,4.819466248037677,8918
6,Introduction to Psychology,Yale University,https://www.coursera.org/learn/introduction-psychology,introduction-psychology,4.840493709945407,8426
7,Programming for Everybody (Getting Started with Python),University of Michigan,https://www.coursera.org/learn/python,python,4.581781591401654,45218
8,The Bits and Bytes of Computer Networking,Google,https://www.coursera.org/learn/computer-networking,computer-networking,4.6452454853273135,14176
9,AI For Everyone,DeepLearning.AI,https://www.coursera.org/learn/ai-for-everyone,ai-for-everyone,4.843550624133148,21630
10,Crash Course on Python,Google,https://www.coursera.org/learn/python-crash-course,python-crash-course,4.734439834024896,9399
11,Psychological First Aid,Johns Hopkins University,https://www.coursera.org/learn/psychological-first-aid,psychological-first-aid,4.865379598225933,7666
12,Neural Networks and Deep Learning,DeepLearning.AI,https://www.coursera.org/learn/neural-networks-deep-learning,neural-networks-deep-learning,4.775888111888112,35750
13,What is Data Science?,IBM,https://www.coursera.org/learn/what-is-datascience,what-is-datascience,4.632664674918196,21087
14,Successful Negotiation: Essential Strategies and Skills,University of Michigan,https://www.coursera.org/learn/negotiation-skills,negotiation-skills,4.8064022446116565,7841
15,Fundamentals of Project Planning and Management,University of Virginia,https://www.coursera.org/learn/uva-darden-project-management,uva-darden-project-management,4.771139705882353,3264
16,Project Launch,"University of California, Irvine",https://www.coursera.org/learn/project-management,project-management,4.386792452830188,106
17,"Brand Management: Aligning Business, Brand and Behaviour",London Business School,https://www.coursera.org/learn/brand,brand,4.897669706180345,2961
18,Writing in the Sciences,Stanford University,https://www.coursera.org/learn/sciwrite,sciwrite,4.927483241925655,3282
19,Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,4.70971259443882,12839
20,"HTML, CSS, and Javascript for Web Developers",Johns Hopkins University,https://www.coursera.org/learn/html-css-javascript-for-web-developers,html-css-javascript-for-web-developers,4.760450160771704,9330
21,Excel Skills for Business: Essentials,Macquarie University,https://www.coursera.org/learn/excel-essentials,excel-essentials,4.895534327796339,21251
22,Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator,Yale University,https://www.coursera.org/learn/negotiation,negotiation,4.918815331010453,2870
23,"Everyday Excel, Part 1",University of Colorado Boulder,https://www.coursera.org/learn/everyday-excel-part-1,everyday-excel-part-1,4.829021372328459,889
24,Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,4.802138540213854,32265
25,Google Cloud Platform Fundamentals: Core Infrastructure,Google Cloud,https://www.coursera.org/learn/gcp-fundamentals,gcp-fundamentals,4.716958393113343,17425
26,Viral Marketing and How to Craft Contagious Content,University of Pennsylvania,https://www.coursera.org/learn/wharton-contagious-viral-marketing,wharton-contagious-viral-marketing,4.75952582557155,3543
27,Python Data Structures,University of Michigan,https://www.coursera.org/learn/python-data,python-data,4.846628510105527,33546
28,Private Equity and Venture Capital,Università Bocconi,https://www.coursera.org/learn/private-equity,private-equity,4.763448784082535,2714
29,First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,4.872926321445362,14889
30,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",DeepLearning.AI,https://www.coursera.org/learn/introduction-tensorflow,introduction-tensorflow,4.659183673469387,7350
31,Operating Systems and You: Becoming a Power User,Google,https://www.coursera.org/learn/os-power-user,os-power-user,4.51353919239905,6315
32,Tools for Data Science,IBM,https://www.coursera.org/learn/open-source-tools-for-data-science,open-source-tools-for-data-science,4.044048052420822,8241
33,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",DeepLearning.AI,https://www.coursera.org/learn/deep-neural-network,deep-neural-network,4.818517896151907,17853
34,Diversity and inclusion in the workplace,ESSEC Business School,https://www.coursera.org/learn/diversity-inclusion-workplace,diversity-inclusion-workplace,4.707746478873239,284
35,Design and Interpretation of Clinical Trials,Johns Hopkins University,https://www.coursera.org/learn/clinical-trials,clinical-trials,4.7274725274725276,1365
36,Visual Elements of User Interface Design,California Institute of the Arts,https://www.coursera.org/learn/visual-elements-user-interface-design,visual-elements-user-interface-design,4.594099694811801,1966
37,Management of Fashion and Luxury Companies,Università Bocconi,https://www.coursera.org/learn/mafash,mafash,4.7145038167938935,2620
38,Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,4.867940085199945,7277
39,Social Psychology,Wesleyan University,https://www.coursera.org/learn/social-psychology,social-psychology,4.894624962040693,3293
40,Initiating and Planning Projects,"University of California, Irvine",https://www.coursera.org/learn/project-planning,project-planning,4.71588132635253,8595
41,Computational Thinking for Problem Solving,University of Pennsylvania,https://www.coursera.org/learn/computational-thinking-problem-solving,computational-thinking-problem-solving,4.687224669603524,681
42,Agile with Atlassian Jira,Atlassian,https://www.coursera.org/learn/agile-atlassian-jira,agile-atlassian-jira,4.668542199488491,1955
43,Fundamentals of Graphic Design,California Institute of the Arts,https://www.coursera.org/learn/fundamentals-of-graphic-design,fundamentals-of-graphic-design,4.793112085159675,7985
44,Introduction to User Experience Design,Georgia Institute of Technology,https://www.coursera.org/learn/user-experience-design,user-experience-design,4.472292831723436,1967
45,Introduction to Marketing,University of Pennsylvania,https://www.coursera.org/learn/wharton-marketing,wharton-marketing,4.731428571428571,5250
46,Python for Data Science and AI,IBM,https://www.coursera.org/learn/python-for-applied-data-science-ai,python-for-applied-data-science-ai,4.313180623357116,7989
47,Marketing Analytics,University of Virginia,https://www.coursera.org/learn/uva-darden-market-analytics,uva-darden-market-analytics,4.650664697193501,4062
48,Natural Language Processing with Classification and Vector Spaces,DeepLearning.AI,https://www.coursera.org/learn/classification-vector-spaces-in-nlp,classification-vector-spaces-in-nlp,4.352112676056338,852
49,Fundamentals of Quantitative Modeling,University of Pennsylvania,https://www.coursera.org/learn/wharton-quantitative-modeling,wharton-quantitative-modeling,4.565217391304348,3588
50,How to Manage a Remote Team,GitLab,https://www.coursera.org/learn/remote-team-management,remote-team-management,5.0,15
51,Mathematics for Machine Learning: Linear Algebra,Imperial College London,https://www.coursera.org/learn/linear-algebra-machine-learning,linear-algebra-machine-learning,4.605603905752494,4711
52,Introduction to Data Science in Python,University of Michigan,https://www.coursera.org/learn/python-data-analysis,python-data-analysis,4.247900923593619,14292
53,Customer Analytics,University of Pennsylvania,https://www.coursera.org/learn/wharton-customer-analytics,wharton-customer-analytics,4.447023208879919,5946
54,Introduction to Psychology,University of Toronto,https://www.coursera.org/learn/introduction-psych,introduction-psych,4.888958203368683,3206
55,English for Career Development,University of Pennsylvania,https://www.coursera.org/learn/careerdevelopment,careerdevelopment,4.853892215568862,7515
56,Global Diplomacy – Diplomacy in the Modern World,University of London,https://www.coursera.org/learn/global-diplomacy,global-diplomacy,4.640992167101827,2298
57,SQL for Data Science,"University of California, Davis",https://www.coursera.org/learn/sql-for-data-science,sql-for-data-science,4.506682161533992,5163
58,Write Professional Emails in English,Georgia Institute of Technology,https://www.coursera.org/learn/professional-emails-english,professional-emails-english,4.817436831322558,8786
59,Medical Neuroscience,Duke University,https://www.coursera.org/learn/medical-neuroscience,medical-neuroscience,4.9104803493449785,1374
60,System Administration and IT Infrastructure Services,Google,https://www.coursera.org/learn/system-administration-it-infrastructure-services,system-administration-it-infrastructure-services,4.656901408450704,5325
61,International Women's Health and Human Rights,Stanford University,https://www.coursera.org/learn/womens-health-human-rights,womens-health-human-rights,4.894230769230769,624
62,Child Nutrition and Cooking,Stanford University,https://www.coursera.org/learn/childnutrition,childnutrition,4.740534521158129,5388
63,Understanding the Brain: The Neurobiology of Everyday Life,The University of Chicago,https://www.coursera.org/learn/neurobiology,neurobiology,4.921771217712177,1355
64,Introduction to Social Media Marketing,Facebook,https://www.coursera.org/learn/social-media-marketing-introduction,social-media-marketing-introduction,4.886363636363637,132
65,Forensic Accounting and Fraud Examination,West Virginia University,https://www.coursera.org/learn/forensic-accounting,forensic-accounting,4.725230645808264,2493
66,Clinical Terminology for International and U.S. Students,University of Pittsburgh,https://www.coursera.org/learn/clinical-terminology,clinical-terminology,4.796708615682478,1033
67,Science of Exercise,University of Colorado Boulder,https://www.coursera.org/learn/science-exercise,science-exercise,4.854120267260579,2694
68,Digital Product Management: Modern Fundamentals,University of Virginia,https://www.coursera.org/learn/uva-darden-digital-product-management,uva-darden-digital-product-management,4.7115659209900045,2101
69,Data Science Math Skills,Duke University,https://www.coursera.org/learn/datasciencemathskills,datasciencemathskills,4.481234866828087,4956
70,Structuring Machine Learning Projects,DeepLearning.AI,https://www.coursera.org/learn/machine-learning-projects,machine-learning-projects,4.711857292759706,14295
71,An Introduction to American Law,University of Pennsylvania,https://www.coursera.org/learn/american-law,american-law,4.8749356664951105,1943
72,The Strategy of Content Marketing,"University of California, Davis",https://www.coursera.org/learn/content-marketing,content-marketing,4.466124661246613,2214
73,Introduction to Cybersecurity Tools & Cyber Attacks,IBM,https://www.coursera.org/learn/introduction-cybersecurity-cyber-attacks,introduction-cybersecurity-cyber-attacks,4.265541740674956,3378
74,The Data Scientist’s Toolbox,Johns Hopkins University,https://www.coursera.org/learn/data-scientists-tools,data-scientists-tools,4.490623934538016,17598
75,Animal Behaviour and Welfare,The University of Edinburgh,https://www.coursera.org/learn/animal-welfare,animal-welfare,4.808333333333334,2160
76,Convolutional Neural Networks in TensorFlow,DeepLearning.AI,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,convolutional-neural-networks-tensorflow,4.468628299437473,2311
77,Positive Psychology: Martin E. P. Seligman’s Visionary Science,University of Pennsylvania,https://www.coursera.org/learn/positive-psychology-visionary-science,positive-psychology-visionary-science,4.898365679264556,3916
78,Introduction to the Biology of Cancer,Johns Hopkins University,https://www.coursera.org/learn/cancer,cancer,4.8132142857142854,2800
79,Convolutional Neural Networks,DeepLearning.AI,https://www.coursera.org/learn/convolutional-neural-networks,convolutional-neural-networks,3.8819277108433736,3735
80,Using Python to Access Web Data,University of Michigan,https://www.coursera.org/learn/python-network-data,python-network-data,4.717531955183841,19011
81,Introductory Human Physiology,Duke University,https://www.coursera.org/learn/physiology,physiology,4.784028126569563,1991
82,Introduction to Systematic Review and Meta-Analysis,Johns Hopkins University,https://www.coursera.org/learn/systematic-review,systematic-review,4.847051198963059,1543
83,Communication Strategies for a Virtual Age,University of Toronto,https://www.coursera.org/learn/communication-strategies-virtual-age,communication-strategies-virtual-age,4.877777777777778,2430
84,Moral Foundations of Politics,Yale University,https://www.coursera.org/learn/moral-politics,moral-politics,4.854368932038835,1854
85,Étudier en France: French Intermediate course B1-B2,École Polytechnique,https://www.coursera.org/learn/etudier-en-france,etudier-en-france,4.844322344322344,1638
86,Managing the Company of the Future,London Business School,https://www.coursera.org/learn/company-future-management,company-future-management,4.836814621409921,2298
87,Finance for Non-Finance Professionals,Rice University,https://www.coursera.org/learn/finance-for-non-finance,finance-for-non-finance,4.814516129032258,1116
88,Site Reliability Engineering: Measuring and Managing Reliability,Google Cloud,https://www.coursera.org/learn/site-reliability-engineering-slos,site-reliability-engineering-slos,4.254278728606357,409
89,Autism Spectrum Disorder,"University of California, Davis",https://www.coursera.org/learn/autism-spectrum-disorder,autism-spectrum-disorder,4.678461538461539,1300
90,Data Science Methodology,IBM,https://www.coursera.org/learn/data-science-methodology,data-science-methodology,4.330518697225573,4974
91,Introduction to Financial Accounting,University of Pennsylvania,https://www.coursera.org/learn/wharton-accounting,wharton-accounting,4.776857490864799,4105
92,Marketing in a Digital World,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/marketing-digital,marketing-digital,4.7335814942834356,11283
93,Wind Energy,Technical University of Denmark (DTU),https://www.coursera.org/learn/wind-energy,wind-energy,4.719063545150502,3588
94,Principles of Sustainable Finance,Erasmus University Rotterdam,https://www.coursera.org/learn/sustainable-finance,sustainable-finance,4.909090909090909,132
95,Financial Engineering and Risk Management Part I,Columbia University,https://www.coursera.org/learn/financial-engineering-1,financial-engineering-1,4.4119127516778525,1192
96,Introduction to Philosophy,The University of Edinburgh,https://www.coursera.org/learn/philosophy,philosophy,4.709997636492555,4231
97,Business Metrics for Data-Driven Companies,Duke University,https://www.coursera.org/learn/analytics-business-metrics,analytics-business-metrics,4.601558809636278,4234
98,Python Basics,University of Michigan,https://www.coursera.org/learn/python-basics,python-basics,4.811849244757296,6819
99,Introduction to Sustainability,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/sustainability,sustainability,4.7656529516994635,1677
100,Positive Psychiatry and Mental Health,The University of Sydney,https://www.coursera.org/learn/positive-psychiatry,positive-psychiatry,4.88593421973408,1429
101,Cryptography I,Stanford University,https://www.coursera.org/learn/crypto,crypto,4.774143302180685,1926
102,Learning to Teach Online,UNSW Sydney (The University of New South Wales),https://www.coursera.org/learn/teach-online,teach-online,4.8010835913312695,2584
103,IT Security: Defense against the digital dark arts,Google,https://www.coursera.org/learn/it-security,it-security,4.7608391608391605,4290
104,Entreprise et changement climatique,ESSEC Business School,https://www.coursera.org/learn/entreprise-changement-climatique,entreprise-changement-climatique,5.0,6
105,An Introduction to Consumer Neuroscience & Neuromarketing,Copenhagen Business School,https://www.coursera.org/learn/neuromarketing,neuromarketing,4.744525547445256,1370
106,Gamification,University of Pennsylvania,https://www.coursera.org/learn/gamification,gamification,4.782874617737003,1962
107,Contabilidad para no contadores,Universidad Nacional Autónoma de México,https://www.coursera.org/learn/contabilidad,contabilidad,4.767213617543321,6521
108,Using Python to Interact with the Operating System,Google,https://www.coursera.org/learn/python-operating-system,python-operating-system,4.614047791455467,1381
109,Object-Oriented Data Structures in C++,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/cs-fundamentals-1,cs-fundamentals-1,4.636898920510304,1019
110,Google Cloud Platform Big Data and Machine Learning Fundamentals,Google Cloud,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals,gcp-big-data-ml-fundamentals,4.569328760411563,6123
111,Databases and SQL for Data Science,IBM,https://www.coursera.org/learn/sql-data-science,sql-data-science,4.386113463166808,3543
112,Natural Language Processing in TensorFlow,DeepLearning.AI,https://www.coursera.org/learn/natural-language-processing-tensorflow,natural-language-processing-tensorflow,4.236006051437216,1983
113,"Advanced Valuation and Strategy - M&A, Private Equity, and Venture Capital",Erasmus University Rotterdam,https://www.coursera.org/learn/advanced-valuation-and-strategy,advanced-valuation-and-strategy,4.629072681704261,399
114,Natural Language Processing with Probabilistic Models,DeepLearning.AI,https://www.coursera.org/learn/probabilistic-models-in-nlp,probabilistic-models-in-nlp,4.555555555555555,297
115,Vital Signs: Understanding What the Body Is Telling Us,University of Pennsylvania,https://www.coursera.org/learn/vital-signs,vital-signs,4.825754164790635,2221
116,Understanding Research Methods,University of London,https://www.coursera.org/learn/research-methods,research-methods,4.582453290008123,3693
117,IBM Customer Engagement Specialist Professional Certificate,IBM,https://www.coursera.org/learn/ibm-customer-engagement-specialist,ibm-customer-engagement-specialist,4.860377358490566,530
118,Introduction to Calculus,The University of Sydney,https://www.coursera.org/learn/introduction-to-calculus,introduction-to-calculus,4.868745467730239,1379
119,Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,4.552770448548813,4548
120,Introduction to HTML5,University of Michigan,https://www.coursera.org/learn/html,html,3.9951495553759093,3711
121,Wine Tasting: Sensory Techniques for Wine Analysis,"University of California, Davis",https://www.coursera.org/learn/wine,wine,4.277777777777778,198
122,Excel Skills for Business: Intermediate I,Macquarie University,https://www.coursera.org/learn/excel-intermediate-1,excel-intermediate-1,4.913308341143392,6402
123,"Programming Foundations with JavaScript, HTML and CSS",Duke University,https://www.coursera.org/learn/duke-programming-web,duke-programming-web,4.5482014388489205,6255
124,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,https://www.coursera.org/learn/build-a-computer,build-a-computer,4.924654268001907,2097
125,Food & Beverage Management,Università Bocconi,https://www.coursera.org/learn/food-beverage-management,food-beverage-management,4.799682034976152,1887
126,Data Analysis with Python,IBM,https://www.coursera.org/learn/data-analysis-with-python,data-analysis-with-python,4.457589285714286,4928
127,Project Planning,"University of California, Irvine",https://www.coursera.org/learn/project-planning-1,project-planning-1,4.35,60
128,Agile Meets Design Thinking,University of Virginia,https://www.coursera.org/learn/uva-darden-getting-started-agile,uva-darden-getting-started-agile,4.789983844911147,1857
129,AWS Fundamentals: Going Cloud-Native,Amazon Web Services,https://www.coursera.org/learn/aws-fundamentals-going-cloud-native,aws-fundamentals-going-cloud-native,4.686307519640853,5346
130,Construction Project Management,Columbia University,https://www.coursera.org/learn/construction-project-management,construction-project-management,4.79750903977501,2489
131,Introduction to Mathematical Thinking,Stanford University,https://www.coursera.org/learn/mathematical-thinking,mathematical-thinking,4.8089123867069485,1324
132,Everyday Parenting: The ABCs of Child Rearing,Yale University,https://www.coursera.org/learn/everyday-parenting,everyday-parenting,4.928571428571429,1344
133,Introduction to Healthcare,Stanford University,https://www.coursera.org/learn/intro-to-healthcare,intro-to-healthcare,4.0,6
134,Machine Learning with Python,IBM,https://www.coursera.org/learn/machine-learning-with-python,machine-learning-with-python,4.515873015873016,4536
135,Terrorism and Counterterrorism: Comparing Theory and Practice,Universiteit Leiden,https://www.coursera.org/learn/terrorism,terrorism,4.741813602015113,1588
136,Data Management for Clinical Research,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management,clinical-data-management,4.76885043263288,809
137,Sustainable Fashion,Copenhagen Business School,https://www.coursera.org/learn/sustainable-fashion,sustainable-fashion,4.841269841269841,378
138,Foundations of Data Science: K-Means Clustering in Python,University of London,https://www.coursera.org/learn/data-science-k-means-clustering-python,data-science-k-means-clustering-python,4.684210526315789,228
139,Instructional Design Foundations and Applications,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/instructional-design-foundations-applications,instructional-design-foundations-applications,3.6666666666666665,189
140,Cursos en línea: modelo para armar,Universidad Nacional Autónoma de México,https://www.coursera.org/learn/enlinea,enlinea,4.951219512195122,164
141,Modern Art & Ideas,The Museum of Modern Art,https://www.coursera.org/learn/modern-art-ideas,modern-art-ideas,4.767911200807266,2973
142,"Speak English Professionally: In Person, Online & On the Phone",Georgia Institute of Technology,https://www.coursera.org/learn/speak-english-professionally,speak-english-professionally,4.765037593984962,6384
143,Essential Google Cloud Infrastructure: Foundation,Google Cloud,https://www.coursera.org/learn/gcp-infrastructure-foundation,gcp-infrastructure-foundation,4.727941176470588,4352
144,Introduction to Artificial Intelligence (AI),IBM,https://www.coursera.org/learn/introduction-to-ai,introduction-to-ai,4.765455531453362,3688
145,Dog Emotion and Cognition,Duke University,https://www.coursera.org/learn/dog-emotion-and-cognition,dog-emotion-and-cognition,4.6312785388127855,2628
146,International Leadership and Organizational Behavior,Università Bocconi,https://www.coursera.org/learn/organizational-behavior,organizational-behavior,4.844660194174757,1236
147,Driving business towards the Sustainable Development Goals,Erasmus University Rotterdam,https://www.coursera.org/learn/sdgbusiness,sdgbusiness,4.873239436619718,213
148,"The Sustainable Development Goals – A global, transdisciplinary vision for the future",University of Copenhagen,https://www.coursera.org/learn/global-sustainable-development,global-sustainable-development,4.791318864774625,1797
149,Digital Transformation,BCG,https://www.coursera.org/learn/bcg-uva-darden-digital-transformation,bcg-uva-darden-digital-transformation,4.804093567251462,3078
150,Sequence Models,DeepLearning.AI,https://www.coursera.org/learn/nlp-sequence-models,nlp-sequence-models,4.6385498923187365,8358
151,Devenir entrepreneur du changement,HEC Paris,https://www.coursera.org/learn/entrepreneur-changement,entrepreneur-changement,4.7561436672967865,529
152,Seeing Through Photographs,The Museum of Modern Art,https://www.coursera.org/learn/photography,photography,4.7849223946784925,2255
153,Entrepreneurship 1: Developing the Opportunity,University of Pennsylvania,https://www.coursera.org/learn/wharton-entrepreneurship-opportunity,wharton-entrepreneurship-opportunity,4.801242236024844,1932
154,Introduction to Search Engine Optimization,"University of California, Davis",https://www.coursera.org/learn/search-engine-optimization,search-engine-optimization,4.60122182431009,4747
155,Learn to Speak Korean 1,Yonsei University,https://www.coursera.org/learn/learn-speak-korean1,learn-speak-korean1,4.889457523029683,2931
156,Drug Development,University of California San Diego,https://www.coursera.org/learn/drug-development,drug-development,4.554535017221585,871
157,R Programming,Johns Hopkins University,https://www.coursera.org/learn/r-programming,r-programming,4.238336713995944,11832
158,Economics of Money and Banking,Columbia University,https://www.coursera.org/learn/money-banking,money-banking,4.955719557195572,813
159,Chinese for Beginners,Peking University,https://www.coursera.org/learn/learn-chinese,learn-chinese,4.794927453444533,8753
160,Grammar and Punctuation,"University of California, Irvine",https://www.coursera.org/learn/grammar-punctuation,grammar-punctuation,4.767543859649122,12996
161,Japanese for beginners 1,Saint Petersburg State University,https://www.coursera.org/learn/japanese-1,japanese-1,3.358974358974359,78
162,Introduction to English Common Law,University of London,https://www.coursera.org/learn/intro-common-law,intro-common-law,4.816143497757848,669
163,Introduction to Dental Medicine,University of Pennsylvania,https://www.coursera.org/learn/dental-medicine-penn,dental-medicine-penn,4.909426987060998,541
164,Fundamentals of Reinforcement Learning,Alberta Machine Intelligence Institute,https://www.coursera.org/learn/fundamentals-of-reinforcement-learning,fundamentals-of-reinforcement-learning,4.739800543970988,1103
165,The Power of Macroeconomics: Economic Principles in the Real World,"University of California, Irvine",https://www.coursera.org/learn/principles-of-macroeconomics,principles-of-macroeconomics,4.639502762430939,1448
166,Corporate Sustainability. Understanding and Seizing the Strategic Opportunity,Università Bocconi,https://www.coursera.org/learn/corp-sustainability,corp-sustainability,4.565789473684211,228
167,Behavioral Finance,Duke University,https://www.coursera.org/learn/duke-behavioral-finance,duke-behavioral-finance,4.093023255813954,1677
168,"Sequences, Time Series and Prediction",DeepLearning.AI,https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction,tensorflow-sequences-time-series-and-prediction,4.507890961262554,1394
169,Supply Chain Logistics,Rutgers the State University of New Jersey,https://www.coursera.org/learn/supply-chain-logistics,supply-chain-logistics,4.721752498078401,3903
170,Project Execution,"University of California, Irvine",https://www.coursera.org/learn/project-execution,project-execution,3.9285714285714284,42
171,Nutrición y obesidad: control de sobrepeso,Universidad Nacional Autónoma de México,https://www.coursera.org/learn/nutricion-obesidad-sobrepeso,nutricion-obesidad-sobrepeso,4.770848985725019,3993
172,Microeconomics Principles,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/microeconomics,microeconomics,4.820487804878049,1025
173,Creative Writing: The Craft of Plot,Wesleyan University,https://www.coursera.org/learn/craft-of-plot,craft-of-plot,4.650602409638554,2988
174,Astronomy: Exploring Time and Space,University of Arizona,https://www.coursera.org/learn/astro,astro,4.881918819188192,2168
175,Oil & Gas Industry Operations and Markets,Duke University,https://www.coursera.org/learn/oilandgas,oilandgas,4.822699386503068,3260
176,Design Thinking for Innovation,University of Virginia,https://www.coursera.org/learn/uva-darden-design-thinking-innovation,uva-darden-design-thinking-innovation,4.677365799667958,5421
177,EDIVET: Do you have what it takes to be a veterinarian?,The University of Edinburgh,https://www.coursera.org/learn/becoming-a-veterinarian,becoming-a-veterinarian,4.6858108108108105,888
178,Learn to Program: The Fundamentals,University of Toronto,https://www.coursera.org/learn/learn-to-program,learn-to-program,4.749367088607595,3555
179,Financial Accounting Fundamentals,University of Virginia,https://www.coursera.org/learn/uva-darden-financial-accounting,uva-darden-financial-accounting,4.841791044776119,1005
180,Finding Purpose and Meaning In Life: Living for What Matters Most,University of Michigan,https://www.coursera.org/learn/finding-purpose-and-meaning-in-life,finding-purpose-and-meaning-in-life,4.799274486094316,827
181,Understanding Clinical Research: Behind the Statistics,University of Cape Town,https://www.coursera.org/learn/clinical-research,clinical-research,4.812720848056537,1698
182,Epidemiology: The Basic Science of Public Health,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/epidemiology,epidemiology,4.653307580878803,2071
183,Fashion as Design,The Museum of Modern Art,https://www.coursera.org/learn/fashion-design,fashion-design,4.841673502871206,1219
184,Teamwork Skills: Communicating Effectively in Groups,University of Colorado Boulder,https://www.coursera.org/learn/teamwork-skills-effective-communication,teamwork-skills-effective-communication,4.781685870224378,1649
185,Feminism and Social Justice,"University of California, Santa Cruz",https://www.coursera.org/learn/feminism-social-justice,feminism-social-justice,4.814814814814815,2025
186,International Organizations Management,University of Geneva,https://www.coursera.org/learn/international-organizations-management,international-organizations-management,4.837037037037037,810
187,Marketing Digital,Universidade de São Paulo,https://www.coursera.org/learn/estrategia-marketing-digital,estrategia-marketing-digital,4.798927613941019,1119
188,Fundamentals of GIS,"University of California, Davis",https://www.coursera.org/learn/gis,gis,4.8638165345413364,3532
189,e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/elearning,elearning,4.5064935064935066,231
190,"Excel/VBA for Creative Problem Solving, Part 1",University of Colorado Boulder,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1,excel-vba-for-creative-problem-solving-part-1,4.859037328094303,2036
191,Rethinking International Tax Law,Universiteit Leiden,https://www.coursera.org/learn/international-taxation,international-taxation,4.818713450292398,513
192,Introduction to Probability and Data with R,Duke University,https://www.coursera.org/learn/probability-intro,probability-intro,4.62962962962963,2916
193,Understanding and Visualizing Data with Python,University of Michigan,https://www.coursera.org/learn/understanding-visualization-data,understanding-visualization-data,4.635391923990499,842
194,Fundamentals of Visualization with Tableau,"University of California, Davis",https://www.coursera.org/learn/data-visualization-tableau,data-visualization-tableau,4.355434782608696,2760
195,Getting Started with SAS Programming,SAS,https://www.coursera.org/learn/sas-programming-basics,sas-programming-basics,4.874587458745874,909
196,Machine Learning for All,University of London,https://www.coursera.org/learn/uol-machine-learning-for-all,uol-machine-learning-for-all,4.69271758436945,1689
197,Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,4.705329949238578,7880
198,Addiction Treatment: Clinical Skills for Healthcare Providers,Yale University,https://www.coursera.org/learn/addiction-treatment,addiction-treatment,4.924812030075188,399
199,Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,4.902847571189279,1791
200,Sports Marketing,Northwestern University,https://www.coursera.org/learn/sports-marketing,sports-marketing,4.659722222222222,432
201,Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,4.659316427783903,2721
202,Introduction to Programming with MATLAB,Vanderbilt University,https://www.coursera.org/learn/matlab,matlab,4.825731398295324,8682
203,Preparing to Manage Human Resources,University of Minnesota,https://www.coursera.org/learn/managing-human-resources,managing-human-resources,4.855762594893029,4347
204,Solar Energy Basics,The State University of New York,https://www.coursera.org/learn/solar-energy-basics,solar-energy-basics,4.819234194122886,1123
205,Front-End Web UI Frameworks and Tools: Bootstrap 4,The Hong Kong University of Science and Technology,https://www.coursera.org/learn/bootstrap-4,bootstrap-4,4.818409517845962,4791
206,Building Scalable Java Microservices with Spring Boot and Spring Cloud,Google Cloud,https://www.coursera.org/learn/google-cloud-java-spring,google-cloud-java-spring,4.019027484143764,473
